scraped_at                , title                                                                                                                                      , url                                                                                                                                                                                   , published_at       , summary                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , image_url                                                                                                                                                                                                        , categorias                              , comments_count, source                           , categoria             , clase_css
2026-05-15T16:24:11.087051, Romerías de Mayo entregan premios Memoria Nuestra                                                                                          , http://www.cubadebate.cu/noticias/2026/05/07/romerias-de-mayo-entregan-premios-memoria-nuestra/                                                                                       , 2026-05-07 23:24:00, "Los premios del Congreso de Pensamiento Memoria Nuestra, cita que constituye la columna vertebral de las Romerías de Mayo, fueron entregados hoy en la Sala Revolución del Museo Provincial La Periquera, de esta ciudad nororiental."                                                                                                                                                                                                                                                                                                        , http://media.cubadebate.cu/wp-content/uploads/2026/05/0507-premios-memoria-romerias-de-mayo3-180x150.jpg                                                                                                         , "['Noticias', 'Cultura']"               ,              0, cubadebate_cultura               , cultura               , cultura-temas
2026-05-15T16:24:12.513373, Sobre la cancha: La casa es azulgrana                                                                                                      , http://www.cubadebate.cu/noticias/2026/05/15/sobre-la-cancha-la-casa-es-azulgrana/                                                                                                    , 2026-05-15 11:43:00, "Esa teoría la manejan los aficionados y especialistas según los contextos. Los datos ofrecen lecturas entre líneas en las cuales existen conclusiones inequívocas para ambos lados. Si bien las comparaciones suelen ser odiosas, también aportan al debate. Aún restan par de jornadas en el certamen español para cerrar el telón de la temporada 2025-2026."                                                                                                                                                                               , http://media.cubadebate.cu/wp-content/uploads/2026/04/69d91df359bf5b5fcd189c71-150x125.jpg                                                                                                                       , "['Noticias', 'Deportes']"              ,              0, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.514407, Industriales noquea a Holguín y se afianza en la cima de la Liga Élite                                                                     , http://www.cubadebate.cu/noticias/2026/05/14/industriales-noquea-a-holguin-y-se-afianza-en-la-cima-de-la-liga-elite/                                                                  , 2026-05-14 21:14:00, "Los Leones de Industriales noquearon 16 a dos a los Cachorros de Holguín en el estadio Calixto García, el 14 de mayo, y se afianzaron en la cima de la IV Liga Élite del Béisbol Cubano. Un racimo letal de siete anotaciones en el primer episodio resultó demasiado para los Cachorros. Los holguineros no lograron hacer valer su ofensiva ante su afición."                                                                                                                                                                               , http://media.cubadebate.cu/wp-content/uploads/2026/05/1405-elite-e1778806930921-150x125.jpg                                                                                                                      , "['Noticias', 'Deportes']"              ,              0, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.515704, Industriales se mantiene en la cima de la Liga Élite del Béisbol Cubano                                                                    , http://www.cubadebate.cu/noticias/2026/05/14/industriales-se-mantiene-en-la-cima-de-la-liga-elite-del-beisbol-cubano/                                                                 , 2026-05-14 11:15:00, "Los Leones de Industriales derrotaron hoy 2-0 a los Cachorros de Holguín sobre la grama del estadio Calixto García y se afincaron en la primera posición de la IV Liga Élite del Béisbol Cubano. La tropa capitalina logró su segunda victoria ante los nororientales y su cuarta consecutiva, para llegar a siete éxitos con tres reveses en el torneo y alejarse en la cima."                                                                                                                                                               , http://media.cubadebate.cu/wp-content/uploads/2026/05/liga-elite-beisbol-industriales1-150x125.jpg                                                                                                               , "['Noticias', 'Deportes']"              ,              0, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.516623, "Madonna, Shakira y BTS protagonizarán el espectáculo de medio tiempo de la final del Mundial 2026"                                        , http://www.cubadebate.cu/noticias/2026/05/14/madonna-shakira-y-bts-protagonizaran-el-espectaculo-de-medio-tiempo-de-la-final-del-mundial-2026/                                        , 2026-05-14 10:45:00, "Madonna, Shakira y BTS encabezarán el espectáculo de medio tiempo de la final del Mundial 2026, que se celebrará el próximo 19 de julio en Nueva York, Estados Unidos. La FIFA confirmó la noticia y sostuvo que será la primera vez que se realice este show con el objetivo de recaudar fondos para el Fondo de Educación para Ciudadanos Globales del organismo."                                                                                                                                                                          , http://media.cubadebate.cu/wp-content/uploads/2026/05/madonna-shakira-y-bts-en-world-cup-show.jpg                                                                                                                , "['Noticias', 'Deportes']"              ,              1, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.517482, España deja fuera a Morata y Carvajal de la lista del Mundial                                                                              , http://www.cubadebate.cu/noticias/2026/05/13/espana-deja-fuera-a-morata-y-carvajal-de-la-lista-del-mundial/                                                                           , 2026-05-13 15:26:00, "La selección española de fútbol ha definido el camino hacia la próxima Copa del Mundo con una decisión que marca un punto de giro en su estructura interna. La Real Federación Española de Fútbol remitió este 11 de mayo a la FIFA la lista preliminar de 55 futbolistas, en la que destaca la ausencia de Álvaro Morata y Dani Carvajal."                                                                                                                                                                                                   , http://media.cubadebate.cu/wp-content/uploads/2026/05/carvajal-morata-fuera-prelista-mundial-96-768x432-1-150x125.webp                                                                                           , "['Noticias', 'Deportes']"              ,              1, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.518278, Portal de Santo Domingo 2026 resalta fortaleza de Cuba para los Juegos Centroamericanos y del Caribe                                       , http://www.cubadebate.cu/noticias/2026/05/13/portal-de-santo-domingo-2026-resalta-fortaleza-de-cuba-para-los-juegos-centroamericanos-y-del-caribe/                                    , 2026-05-13 14:04:00, El sitio oficial de los XXV Juegos Centroamericanos y del Caribe (JCC) Santo Domingo 2026 resaltó hoy la alta representación de atletas que tendrá Cuba en la cita multideportiva regional. Sostuvo que la nación caribeña es una de las principales potencias del área y favorita para ocupar los primeros lugares del medallero.                                                                                                                                                                                                             , http://media.cubadebate.cu/wp-content/uploads/2026/05/rose-mary-almanza1-1-150x125.jpg                                                                                                                           , "['Noticias', 'Deportes']"              ,              0, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.519043, Así son las camisetas de las 48 selecciones que participarán del Mundial 2026                                                              , http://www.cubadebate.cu/noticias/2026/05/13/asi-son-las-camisetas-de-las-48-selecciones-que-participaran-del-mundial-2026/                                                           , 2026-05-13 11:57:00, "Por primera vez 48 selecciones jugarán la Copa del Mundo. Detrás de cada camiseta hay una estrategia de marca, diseños que miran al pasado y tejidos pensados para las altas temperaturas."                                                                                                                                                                                                                                                                                                                                                   , http://media.cubadebate.cu/wp-content/uploads/2026/05/7RFRBGL2VZCMPME4KLVML4XVWM-580x326.jpg                                                                                                                     , "['Noticias', 'Deportes']"              ,              0, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.519721, Los Leones de Industriales vencen a los Cachorros holguineros e imponen su reinado en la Liga Élite del Béisbol Cubano                     , http://www.cubadebate.cu/noticias/2026/05/12/los-leones-de-industriales-vencen-a-los-cachorros-holguineros-e-imponen-su-reinado-en-la-liga-elite-del-beisbol-cubano/                  , 2026-05-12 21:59:00, Los Leones de Industriales vencieron hoy 6-2 a los Cachorros de Holguín en su propio ruedo del Calixto García y se quedaron solos en el trono de la IV Liga Élite del Béisbol Cubano.                                                                                                                                                                                                                                                                                                                                                          , http://media.cubadebate.cu/wp-content/uploads/2024/03/beisbol-guante-pelota.jpg                                                                                                                                  , "['Noticias', 'Deportes']"              ,              3, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.520513, Yasiel González y Geonel Gutiérrez: Los más destacados de las dos primeras series de la IV Liga Élite de Béisbol                           , http://www.cubadebate.cu/noticias/2026/05/12/yasiel-gonzalez-y-geonel-gutierrez-los-mas-destacados-de-las-dos-primeras-series-de-la-iv-liga-elite-de-beisbol/                         , 2026-05-12 16:10:00, "La Federación Cubana de Béisbol y Softbol anunció una lista de 60 jugadores para los Juegos Centroamericanos, de ellos el 30 % lanzadores, aunque los que militan en Japón no serán elegibles. Cuba no asistirá a eventos de Pequeñas Ligas en Puerto Rico por el vencimiento de la licencia OFAC y falta de garantías de visado."                                                                                                                                                                                                            , http://media.cubadebate.cu/wp-content/uploads/2026/05/mejores-elite-1-1-150x125.jpg                                                                                                                              , "['Noticias', 'Deportes']"              ,              0, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.521186, Lamine Yamal celebra la Liga del Barca y alza su voz por Palestina                                                                         , http://www.cubadebate.cu/noticias/2026/05/12/lamine-yamal-celebra-la-liga-del-barca-y-alza-su-voz-por-palestina/                                                                      , 2026-05-12 15:41:00, "Con solo 18 años, ha ganado casi todo en el fútbol. En la imagen, celebra el triunfo del Barca en la Liga Española y también muestra con orgullo su solidaridad con la causa palestina. El español no solo deslumbra sobre el césped con su talento precoz, sino que fuera de las canchas demuestra una madurez poco común al alzar su voz por causas humanitarias."                                                                                                                                                                          , http://media.cubadebate.cu/wp-content/uploads/2026/05/lamine-yamal-150x125.jpg                                                                                                                                   , ['La imagen del día']                   ,              2, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.521712, Raidel Martínez logra su primera victoria de la temporada en la Liga Japonesa de Béisbol                                                   , http://www.cubadebate.cu/noticias/2026/05/12/raidel-martinez-logra-su-primera-victoria-de-la-temporada-en-la-liga-japonesa-de-beisbol-tras-relevo-perfecto-en-la-novena-entrada/      , 2026-05-12 10:19:00, "El derecho pinareño lanzó una entrada perfecta, sin hits y con un ponche, para sellar el triunfo 5-3 de los Gigantes ante las Carpas. Con este resultado, Martínez acumula balance de una victoria y un revés, y se mantiene como segundo en juegos salvados de la Liga Central."                                                                                                                                                                                                                                                             , http://media.cubadebate.cu/wp-content/uploads/2026/05/raidel-beisbol.jpg                                                                                                                                         , "['Noticias', 'Deportes']"              ,              0, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:12.522376, Arturo Silot Torres gana oro en 97 kg y Cuba cierra Panamericano de lucha con cinco medallas de primer lugar                               , http://www.cubadebate.cu/noticias/2026/05/11/arturo-silot-torres-gana-oro-en-97-kg-y-cuba-cierra-panamericano-de-lucha-con-cinco-medallas-de-primer-lugar/                            , 2026-05-11 13:05:00, "Con un paso perfecto sobre el colchón, el librista Arturo Silot Torres conquistó la víspera la medalla de oro en la división de los 97 kilogramos (kg), resultado con el que la delegación cubana cerró su actuación en el Campeonato Panamericano de lucha, organizado en la ciudad de Coralville, Estados Unidos."                                                                                                                                                                                                                          , http://media.cubadebate.cu/wp-content/uploads/2026/05/1005-silot-150x125.jpg                                                                                                                                     , "['Noticias', 'Deportes']"              ,              1, cubadebate_deporte               , deporte               , deporte-temas
2026-05-15T16:24:20.808348, Más allá del clic: El poder oculto de PowerShell y Bash en la defensa diaria                                                               , http://www.cubadebate.cu/especiales/2026/05/15/mas-alla-del-clic-el-poder-oculto-de-powershell-y-bash-en-la-defensa-diaria/                                                           , 2026-05-15 12:09:00, "Durante años, el imaginario popular —alimentado por películas y series— nos ha vendido la misma imagen del experto en ciberseguridad: una persona encapuchada, frente a tres monitores con código verde lloviendo sobre fondo negro, tecleando a una velocidad sobrehumana mientras frustra un ataque en el último segundo."                                                                                                                                                                                                                  , http://media.cubadebate.cu/wp-content/uploads/2023/12/codigo-seguro-columna-ciberseguridad-1-580x321-1.png                                                                                                       , ['Código seguro']                       ,              0, cubadebate_ciencia               , ciencia               , tecnologia-temas
2026-05-15T16:24:24.572702, Volcán submarino sorprende a la ciencia al reducir un potente gas invernadero tras una erupción                                            , http://www.cubadebate.cu/noticias/2026/05/13/volcan-submarino-sorprende-a-la-ciencia-al-reducir-un-potente-gas-invernadero-tras-una-erupcion/                                         , 2026-05-13 13:51:00, "La violenta erupción del volcán submarino Hunga Tonga-Hunga Haʻapai, ocurrida en el Pacífico Sur en enero de 2022, reveló un mecanismo natural inesperado que podría ayudar a mitigar el calentamiento global, informó recientemente la Universidad de Copenhague (Dinamarca)."                                                                                                                                                                                                                                                               , http://media.cubadebate.cu/wp-content/uploads/2026/05/6a04866e59bf5b4e78660353-150x125.jpg                                                                                                                       , "['Noticias', 'Medio Ambiente']"        ,              0, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.573535, "Incendio forestal consume 35 hectáreas en un área protegida de La Palma, Pinar del Río"                                                   , http://www.cubadebate.cu/noticias/2026/05/11/incendio-forestal-consume-35-hectareas-en-un-area-protegida-de-la-palma-pinar-del-rio/                                                   , 2026-05-11 12:24:00, "Un incendio forestal declarado en la tarde de ayer mantiene en vilo al municipio de La Palma, en Pinar del Río, mientras las llamas consumen valiosas áreas protegidas en la zona montañosa de Pizarras del Norte."                                                                                                                                                                                                                                                                                                                           , http://media.cubadebate.cu/wp-content/uploads/2026/05/FB_IMG_1778516228303-180x150.jpg                                                                                                                           , "['Noticias', 'Medio Ambiente']"        ,              4, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.574277, "Europa, en 2025 otro año récord"                                                                                                          , http://www.cubadebate.cu/especiales/2026/05/07/europa-en-2025-otro-ano-record/                                                                                                        , 2026-05-07 07:45:00, "Uno de los principales resultados y de los más alarmantes fue: Europa es el continente con el calentamiento más rápido de todo el planeta, a un paso que duplica la media global. Los otros dos continentes que le siguen, que no serán protagonistas de la entrega de hoy son Asia y  América del Norte."                                                                                                                                                                                                                                    , http://media.cubadebate.cu/wp-content/uploads/2017/08/calor-europa-2.jpg                                                                                                                                         , ['Ráfaga 340']                          ,              1, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.574920, "La temporada ciclónica 2026 será poco activa, prevé el Instituto de Meteorología"                                                         , http://www.cubadebate.cu/noticias/2026/05/06/la-temporada-ciclonica-2026-sera-poco-activa-preve-el-instituto-de-meteorologia/                                                         , 2026-05-06 01:05:00, "Las condiciones oceánicas y atmosféricas fundamentales que regulan la actividad ciclónica tropical sobre el océano Atlántico, el golfo de México y el mar Caribe anticipan el desarrollo de una temporada ciclónica menos activa que lo normal. El peligro de que Cuba sea afectada por al menos un huracán es moderado con un 40% de probabilidad."                                                                                                                                                                                          , http://media.cubadebate.cu/wp-content/uploads/2025/10/melissa-huracan-150x125.jpg                                                                                                                                , "['Noticias', 'Medio Ambiente']"        ,              2, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.575599, Jardín Botánico Nacional: Residuos forestales podrán convertirse en energía renovable                                                      , http://www.cubadebate.cu/noticias/2026/05/05/jardin-botanico-nacional-residuos-forestales-podran-convertirse-en-energia-renovable/                                                    , 2026-05-05 08:50:00, "De acuerdo con información publicada en su perfil de Facebook, la institución instalará una industria para la producción de pellets y astillas de madera, que permitirán sustituir combustibles fósiles en calderas, hornos, cocinas y quemadores. La propuesta se presenta como un modelo de economía circular, con potencial para convertirse en referente en la gestión sostenible de los recursos forestales en Cuba."                                                                                                                    , http://media.cubadebate.cu/wp-content/uploads/2026/02/Jardin-Botanico-Nacional_07-580x321.jpg                                                                                                                    , "['Noticias', 'Medio Ambiente']"        ,              5, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.576227, Embalses de Sancti Spíritus inician el período lluvioso con apenas el 20% de su capacidad                                                  , http://www.cubadebate.cu/noticias/2026/04/30/embalses-de-sancti-spiritus-inician-el-periodo-lluvioso-con-apenas-el-20-de-su-capacidad/                                                , 2026-04-30 12:01:00, "De cara al inicio del período lluvioso, los principales embalses espirituanos se encuentran al 20.2 por ciento de su capacidad de llenado, una situación que deja a la provincia en un estado desfavorable de sequía. Si se compara la situación con la misma fecha del año anterior, en la provincia existe un déficit de poco más de 66 millones de metros cúbicos de agua, donde influyen, fundamentalmente, seis de los nueve embalses."                                                                                                  , http://media.cubadebate.cu/wp-content/uploads/2026/04/presa-zaza-sancti-spiritus-e1777563697305.jpg                                                                                                              , "['Noticias', 'Medio Ambiente']"        ,              0, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.576872, Verano lluvioso y cálido en Cuba para este 2026                                                                                            , http://www.cubadebate.cu/especiales/2026/04/29/verano-lluvioso-y-calido-en-cuba-para-este-2026/                                                                                       , 2026-04-29 20:28:00, "Vamos con esta entrega cerrando el “mes de las flores” y lo más importante, no solo a punto de comenzar el mes siguiente sino el inicio del periodo lluvioso en Cuba. Aunque ya hemos tenido pequeñas “adelantos” del tiempo veraniego de tormentas en la tarde durante los últimos días, en los que no han faltado tormentas locales severas todavía vamos en transición de primavera."                                                                                                                                                      , http://media.cubadebate.cu/wp-content/uploads/2022/12/Fotos-Irene-2022-lluvia-habana1-580x366.jpg                                                                                                                , ['Ráfaga 340']                          ,              5, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.577579, Brasil redujo en 42 por ciento las pérdidas forestales durante 2025                                                                        , http://www.cubadebate.cu/noticias/2026/04/29/brasil-redujo-en-42-por-ciento-las-perdidas-forestales-durante-2025/                                                                     , 2026-04-29 11:43:00, "El reporte, de la organización no gubernamental World Resources Institute destaca que la disminución de cobertura arbórea en bosques tropicales húmedos durante 2025 en Brasil, fue más significativa en las pérdidas no vinculadas a incendios, como la tala, el desmonte y la degradación natural, las cuales cayeron 41 por ciento en comparación con 2024."                                                                                                                                                                               , http://media.cubadebate.cu/wp-content/uploads/2026/04/20240501_barra_bahia_brasil_sos_mata_atlantica_thomas_bauer-18-1-150x125.webp                                                                              , "['Noticias', 'Medio Ambiente']"        ,              0, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.578209, Pronostican heladas en Moscú la última noche de abril                                                                                      , http://www.cubadebate.cu/noticias/2026/04/29/pronostican-heladas-en-moscu-la-ultima-noche-de-abril/                                                                                   , 2026-04-29 10:36:00, "El Centro Hidrometeorológico advirtió este miércoles sobre la posibilidad de heladas y aguanieve en la región de Moscú, la noche del 30 de abril, con temperaturas en la región de la capital de hasta menos cuatro grados. Los meteorólogos pronostican que las temperaturas descenderán por debajo del punto de congelación."                                                                                                                                                                                                               , http://media.cubadebate.cu/wp-content/uploads/2026/04/Moscu-Nieve-1-150x125.jpg                                                                                                                                  , "['Noticias', 'Medio Ambiente']"        ,              1, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.578824, Por el bienestar animal: Una gran responsabilidad                                                                                          , http://www.cubadebate.cu/especiales/2026/04/26/por-el-bienestar-animal-una-gran-responsabilidad/                                                                                      , 2026-04-26 15:10:00, "Todo lo preceptuado sobre los animales de compañía y especialmente para los perros está definido en el Decreto Ley, en base a una real garantía del bienestar animal. Sin embargo, se violan sus artículos, porque los propietarios creen que son optativos y no obligaciones. Muchos pueden ser los ejemplos que tenemos para comentarles y explicarles como se incumplen."                                                                                                                                                                  , http://media.cubadebate.cu/wp-content/uploads/2023/05/06-150x125.jpg                                                                                                                                             , "['Especiales', 'Medio Ambiente']"      ,              2, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.579429, Pocos “Vientos de Cuaresma”                                                                                                                , http://www.cubadebate.cu/noticias/2026/04/22/pocos-vientos-de-cuaresma/                                                                                                               , 2026-04-22 21:55:00, "En ocasiones se han emitido alertas para la navegación y actividades marítimas en ese periodo, no solo ante la presencia pronosticada de fenómenos peligrosos. Los vientos del Sur persistentes en estos mess, aunque en sí no constituyen un fenómeno meteorológico peligroso, sí pueden poner en riesgo sobre todo a aquellos que realizan actividades marítimas mar afuera."                                                                                                                                                               , http://media.cubadebate.cu/wp-content/uploads/2026/04/vientos-de-cuaresma.jpg                                                                                                                                    , ['Ráfaga 340']                          ,              6, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:24.580067, Alerta de tsunami en Japón tras sismo de magnitud 7.4                                                                                      , http://www.cubadebate.cu/noticias/2026/04/20/alerta-de-tsunami-en-japon-tras-sismo-de-magnitud-7-4/                                                                                   , 2026-04-20 08:44:00, "Se emitió una alerta de tsunami de tres metros para Japón después de que un fuerte sismo de magnitud 7,4 sacudiera la costa nororiental, según la Agencia Meteorológica de Japón y el Servicio Geológico de Estados Unidos. La agencia de gestión de desastres de Japón emitió órdenes de evacuación para 171 957 personas en cinco prefecturas."                                                                                                                                                                                             , http://media.cubadebate.cu/wp-content/uploads/2026/04/6821E0EB-6FEB-4543-803E-6E09567CA936-150x125.jpg                                                                                                           , "['Noticias', 'Medio Ambiente']"        ,              2, cubadebate_medio_ambiente        , medio_ambiente        , medio-ambiente-temas
2026-05-15T16:24:28.896909, "Qué trae la prensa cubana, viernes 15 de mayo de 2026"                                                                                    , http://www.cubadebate.cu/noticias/2026/05/15/que-trae-la-prensa-cubana-viernes-15-de-mayo-de-2026/                                                                                    , 2026-05-15 07:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/G_2026051501-280x357.jpg                                                                                                                                   , "['Noticias', 'Medios']"                ,              0, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.897716, X aplica filtro algorítmico a cuentas nacionales cubanas como mecanismo de censura                                                         , http://www.cubadebate.cu/especiales/2026/05/15/x-aplica-filtro-algoritmico-a-cuentas-nacionales-cubanas-como-mecanismo-de-censura/                                                    , 2026-05-15 02:08:00, "Cuba es víctima de censura algorítmica desde marzo de 2026, según demuestra una nueva investigación del Observatorio de Medios de Cubadebate. La investigación, basada en el análisis de más de 600 mil menciones en X a cuentas institucionales cubanas entre enero y mayo de 2026, identifica una caída abrupta, transversal y sincronizada del alcance y la conversación digital sobre organismos del Estado cubano."                                                                                                                      , http://media.cubadebate.cu/wp-content/uploads/2026/05/cuba-shadowban-copia.jpg                                                                                                                                   , ['Observatorio de Medios de Cubadebate'],              4, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.898620, "Qué trae la prensa cubana, jueves 14 de mayo de 2026"                                                                                     , http://www.cubadebate.cu/noticias/2026/05/14/que-trae-la-prensa-cubana-jueves-14-de-mayo-de-2026/                                                                                     , 2026-05-14 00:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/G_2026051401-280x357.jpg                                                                                                                                   , "['Noticias', 'Medios']"                ,              0, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.899235, "Qué trae la prensa cubana, miércoles 13 de mayo de 2026"                                                                                  , http://www.cubadebate.cu/noticias/2026/05/13/que-trae-la-prensa-cubana-miercoles-13-de-mayo-de-2026/                                                                                  , 2026-05-13 07:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/G_2026051301-280x357.jpg                                                                                                                                   , "['Noticias', 'Medios']"                ,              0, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.899876, Oscuridad para naturalizar la amenaza: Cuba según The New York Times                                                                       , http://www.cubadebate.cu/especiales/2026/05/12/oscuridad-para-naturalizar-la-amenaza-cuba-segun-the-new-york-times/                                                                   , 2026-05-12 14:20:00, "Un análisis de la cobertura de The New York Times entre enero y mayo de 2026 revela cómo la narrativa sobre Cuba fue construida alrededor de la crisis energética, la presión y la idea de un posible desenlace político favorable al gobierno de Donald Trump. A través de titulares, imágenes y campos léxicos recurrentes, el diario contribuyó a instalar una representación de la Isla como espacio de oscuridad, vulnerabilidad y disputa estratégica en un contexto de creciente agresividad de Washington hacia La Habana."           , http://media.cubadebate.cu/wp-content/uploads/2026/05/cuba-the-new-york-times-copia.jpg                                                                                                                          , ['Observatorio de Medios de Cubadebate'],             20, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.900547, "Qué trae la prensa cubana, martes 12 de mayo de 2026"                                                                                     , http://www.cubadebate.cu/noticias/2026/05/12/que-trae-la-prensa-cubana-martes-12-de-mayo-de-2026/                                                                                     , 2026-05-12 07:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/G_2026051201-280x357.jpg                                                                                                                                   , "['Noticias', 'Medios']"                ,              0, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.901190, "Qué trae la prensa cubana, domingo 10 de mayo de 2026"                                                                                    , http://www.cubadebate.cu/noticias/2026/05/10/que-trae-la-prensa-cubana-domingo-10-de-mayo-de-2026/                                                                                    , 2026-05-10 07:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/JR_2026051002-280x357.jpg                                                                                                                                  , "['Noticias', 'Medios']"                ,              0, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.901790, "La Casa Blanca escribe el compás, USA TODAY organiza la escena"                                                                           , http://www.cubadebate.cu/especiales/2026/05/08/la-casa-blanca-escribe-el-compas-usa-today-organiza-la-escena/                                                                         , 2026-05-08 15:53:00, "Un análisis de más de 30 artículos publicados por el diario USA TODAY entre enero y mayo de 2026 revela alineamientos de tiempo, narrativos y de fuentes entre la agenda de la Casa Blanca y la cobertura sobre Cuba. El estudio muestra cómo el medio traduce para distintas audiencias estadounidenses los encuadres políticos impulsados desde Washington: crisis, presión, negociación, ayuda humanitaria y amenaza de intervención."                                                                                                     , http://media.cubadebate.cu/wp-content/uploads/2026/05/usa-today-copia.jpg                                                                                                                                        , ['Observatorio de Medios de Cubadebate'],              5, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.902508, "Qué trae la prensa cubana, viernes 8 de mayo de 2026"                                                                                     , http://www.cubadebate.cu/noticias/2026/05/08/que-trae-la-prensa-cubana-viernes-8-de-mayo-de-2026/                                                                                     , 2026-05-08 07:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/G_2026050801-280x357.jpg                                                                                                                                   , "['Noticias', 'Medios']"                ,              1, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.903154, "Qué trae la prensa cubana, jueves 7 de mayo de 2026"                                                                                      , http://www.cubadebate.cu/noticias/2026/05/07/que-trae-la-prensa-cubana-jueves-7-de-mayo-de-2026/                                                                                      , 2026-05-07 07:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/G_2026050701-280x357.jpg                                                                                                                                   , "['Noticias', 'Medios']"                ,              0, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.903801, "Muere Ted Turner, el fundador de CNN"                                                                                                     , http://www.cubadebate.cu/noticias/2026/05/06/muere-ted-turner-el-fundador-de-cnn/                                                                                                     , 2026-05-06 17:41:00, "Ted Turner, el visionario de los medios que fundó CNN, la cadena pionera de 24 horas que revolucionó las noticias televisivas, falleció el miércoles, según un comunicado de prensa de Turner Enterprises. Tenía 87 años."                                                                                                                                                                                                                                                                                                                    , http://media.cubadebate.cu/wp-content/uploads/2026/05/ted-turner.jpg                                                                                                                                             , "['Noticias', 'Medios']"                ,             16, cubadebate_medios                , medios                , medios-temas
2026-05-15T16:24:28.904509, "Qué trae la prensa cubana, miércoles 6 de mayo de 2026"                                                                                   , http://www.cubadebate.cu/noticias/2026/05/06/que-trae-la-prensa-cubana-miercoles-6-de-mayo-de-2026/                                                                                   , 2026-05-06 07:30:00,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , http://media.cubadebate.cu/wp-content/uploads/2026/05/G_2026050601-280x357.jpg                                                                                                                                   , "['Noticias', 'Medios']"                ,              0, cubadebate_medios                , medios                , medios-temas
